id,zip_code,name_th,name_en,latitude,longitude,DistrictId
700806,70140,ป่าไก่,Pa Kai,7.214,100.567,778
700807,70140,วัดยางงาม,Wat Yang Ngam,7.346,100.437,778
700808,70140,อ่างหิน,Ang Hin,7.347,100.476,778
700809,70140,บ่อกระดาน,Bo Kradan,6.83,100.313,778
700810,70140,ยางหัก,Yang Hak,6.886,100.442,778
700811,70140,วันดาว,Wan Dao,6.875,100.406,778
700812,70140,ห้วยยางโทน,Huai Yang Thon,6.882,100.31,778
700901,70170,เกาะศาลพระ,Ko San Phra,6.615,100.071,779
700902,70170,จอมประทัด,Chom Prathat,6.625,100.12,779
700903,70170,วัดเพลง,Wat Pleng,6.633,100.036,779
701001,70180,บ้านคา,Ban Kha,6.691,100.049,780
701002,70180,บ้านบึง,Ban Bueng,6.725,100.035,780
701003,70180,หนองพันจันทร์,Nong Phan Chan,6.546,99.706,780
710101,71000,บ้านเหนือ,Ban Nuea,6.589,99.936,782
710102,71000,บ้านใต้,Ban Tai,6.687,99.965,782
710103,71000,ปากแพรก,Pak Phraek,6.556,100.044,782
710104,71000,ท่ามะขาม,Tha Makham,6.517,100.124,782
710105,71000,แก่งเสี้ยน,Kaeng Sian,6.769,100.018,782
710106,71190,หนองบัว,Nong Bua,6.702,100.095,782
710107,71190,ลาดหญ้า,Lat Ya,6.814,100.06,782
710108,71190,วังด้ง,Wang Dong,6.764,100.101,782
710109,71190,ช่องสะเดา,Chong Sadao,6.767,100.065,782
710110,71000,หนองหญ้า,Nong Ya,6.753,100.16,782
710111,71000,เกาะสำโรง,Ko Samrong,6.871,100.144,782
710112,0,*ด่านมะขามเตี้ย,*Dan Makham Tia,6.953,100.03,782
710113,71000,บ้านเก่า,Ban Kao,6.903,99.932,782
710114,0,*จรเข้เผือก,*Chorakhe Phuak,6.791,99.964,782
710115,0,*กลอนโด,*Klon Do,6.855,99.927,782
710116,71000,วังเย็น,Wang Yen,6.787,99.865,782
710201,71150,ลุ่มสุ่ม,Lum Sum,6.803,99.917,783
710202,71150,ท่าเสา,Tha Sao,6.933,99.777,783
710203,71150,สิงห์,Sing,6.842,99.826,783
710204,71150,ไทรโยค,Sai Yok,6.923,99.848,783
710205,71150,วังกระแจะ,Wang Krachae,6.834,99.691,783
710206,71150,ศรีมงคล,Si Mongkhon,6.973,99.85,783
710207,71150,บ้องตี้,Bongti,6.946,99.713,783
710301,71160,บ่อพลอย,Bo Phloi,7.108,99.807,784
710302,71160,หนองกุ่ม,Nong Kum,7.032,99.743,784
710303,71220,หนองรี,Nong Ri,6.998,99.691,784
710304,0,*หนองปรือ,*Nong Prue,7.047,99.692,784
710305,71160,หลุมรัง,Lum Rang,7.048,99.817,784
710306,0,*หนองปลาไหล,*Nong Pla Lai,7.038,99.934,784
710307,0,*สมเด็จเจริญ,*Somdet Charuen,6.95,99.931,784
710308,71160,ช่องด่าน,Chong Dan,7.559,99.616,784
710309,71220,หนองกร่าง,Nong Krang,7.599,99.664,784
710401,71250,นาสวน,Na Suan,7.529,99.636,785
710402,71250,ด่านแม่แฉลบ,Dan Mae Chalaep,7.541,99.662,785
710403,71250,หนองเป็ด,Nong Pet,7.521,99.596,785
710404,71250,ท่ากระดาน,Tha Kradan,7.571,99.669,785
710405,71220,เขาโจด,Khao Chot,7.558,99.577,785
710406,71250,แม่กระบุง,Mae Krabung,7.524,99.615,785
710501,71120,พงตึก,Phong Tuek,7.556,99.527,786
710502,71120,ยางม่วง,Yang Muang,7.594,99.523,786
710503,71130,ดอนชะเอม,Don Cha-em,7.673,99.726,786
710504,71120,ท่าไม้,Tha Mai,7.584,99.596,786
710505,71130,ตะคร้ำเอน,Takhram En,7.604,99.627,786
710506,71120,ท่ามะกา,Tha Maka,7.652,99.613,786
710507,71130,ท่าเรือ,Tha Ruea,7.635,99.551,786
710508,71120,โคกตะบอง,Khok Tabong,7.41,99.519,786
710509,71120,ดอนขมิ้น,Don Khamin,7.512,99.563,786
710510,71130,อุโลกสี่หมื่น,Ulok Si Muen,7.465,99.554,786
710511,71120,เขาสามสิบหาบ,Khao Samsip Hap,7.402,99.549,786
710512,71130,พระแท่น,Phra Thaen,7.358,99.558,786
710513,71120,หวายเหนียว,Wai Niao,7.338,99.515,786
710514,71130,แสนตอ,Saen To,7.509,99.48,786
710515,70190,สนามแย้,Sanam Yae,7.482,99.495,786
710516,71120,ท่าเสา,Tha Sao,7.473,99.541,786
710517,71130,หนองลาน,Nong Lan,7.425,99.474,786
710601,71110,ท่าม่วง,Tha Muang,7.397,99.383,787
710602,71110,วังขนาย,Wang Khanai,7.326,99.466,787
710603,71110,วังศาลา,Wang Sala,7.303,99.394,787
710604,71110,ท่าล้อ,Tha Lo,7.433,99.587,787
710605,71110,หนองขาว,Nong Khao,7.406,99.674,787
710606,71110,ทุ่งทอง,Thung Thong,7.416,99.718,787
710607,71110,เขาน้อย,Khao Noi,7.477,99.822,787
710608,71110,ม่วงชุม,Muang Chum,7.376,99.768,787
710609,71110,บ้านใหม่,Ban Mai,7.407,99.83,787
710610,71110,พังตรุ,Phang Tru,7.404,99.626,787
710611,71130,ท่าตะคร้อ,Tha Takhro,7.474,99.648,787
710612,71110,รางสาลี่,Rang Sali,7.453,99.701,787
710613,71110,หนองตากยา,Nong Tak Ya,7.127,99.699,787
710701,71180,ท่าขนุน,Tha Khanun,7.241,99.753,788
710702,71180,ปิล๊อก,Pilok,7.288,99.862,788
710703,71180,หินดาด,Hin Dat,7.35,99.699,788
710704,71180,ลิ่นถิ่น,Linthin,7.302,99.699,788
710705,71180,ชะแล,Chalae,7.236,99.673,788
710706,71180,ห้วยเขย่ง,Huai Khayeng,7.184,99.81,788
710707,71180,สหกรณ์นิคม,Sahakon Nikhom,7.101,99.581,788
710801,71240,หนองลู,Nong Lu,7.354,99.674,789
710802,71240,ปรังเผล,Prangphle,7.287,99.763,789
710803,71240,ไล่โว่,Lai Wo,7.549,99.283,789
710901,71140,พนมทวน,Phanom Thuan,7.645,99.306,790
710902,71140,หนองโรง,Nong Rong,7.744,99.326,790
710903,71140,ทุ่งสมอ,Thung Samo,7.47,99.32,790
710904,71140,ดอนเจดีย์,Don Chedi,7.559,99.465,790
710905,71140,พังตรุ,Phang Tru,7.776,99.632,790
710906,71170,รางหวาย,Rang Wai,7.84,99.585,790
710907,0,*ดอนแสลบ,*Don Salab,7.841,99.494,790
710908,0,*ห้วยกระเจา,*Hui Krachao,7.762,99.457,790
710909,0,*สระลงเรือ,*Sa Long Rua,7.798,99.563,790
710910,0,*วังไผ่,*Wang Pai,7.811,99.618,790
710911,71140,หนองสาหร่าย,Nong Sarai,7.803,99.668,790
710912,71140,ดอนตาเพชร,Don Ta Phet,7.737,99.724,790
711001,71210,เลาขวัญ,Lao Khwan,7.732,99.607,791
711002,71210,หนองโสน,Nong Sano,7.845,99.651,791
711003,71210,หนองประดู่,Nong Pradu,7.698,99.583,791
711004,71210,หนองปลิง,Nong Pling,7.74,99.511,791
711005,71210,หนองนกแก้ว,Nong Nok Kaeo,7.893,99.576,791
711006,71210,ทุ่งกระบ่ำ,Thung Krabam,7.86,99.727,791
711007,71210,หนองฝ้าย,Nong Fai,7.759,99.575,791
711101,71260,ด่านมะขามเตี้ย,Dan Makham Tia,7.79,99.472,792
711102,71260,กลอนโด,Klondo,7.651,99.459,792
711103,71260,จรเข้เผือก,Chorakhe Phueak,7.656,99.382,792
711104,71260,หนองไผ่,Nong Phai,7.862,99.365,792
711201,71220,หนองปรือ,Nong Prue,7.69,99.523,793
711202,71220,หนองปลาไหล,Nong Pla Lai,7.746,99.398,793
711203,71220,สมเด็จเจริญ,Somdet Charoen,7.566,99.699,793
711301,71170,ห้วยกระเจา,Huai Krachao,7.546,99.793,794
711302,71170,วังไผ่,Wang Phai,7.597,99.753,794
711303,71170,ดอนแสลบ,Don Salaep,7.49,99.714,794
711304,71170,สระลงเรือ,Sa Long Ruea,7.609,99.699,794
720101,72000,ท่าพี่เลี้ยง,Tha Phi Liang,7.532,99.71,797
720102,72000,รั้วใหญ่,Rua Yai,7.938,99.596,797
720103,72000,ทับตีเหล็ก,Thap Ti Lek,7.987,99.645,797
720104,72000,ท่าระหัด,Tha Rahat,null,null,797
720105,72000,ไผ่ขวาง,Phai Kwang,7.9,99.669,797
720106,72000,โคกโคเฒ่า,Khok Kho Thao,7.96,99.661,797
720107,72000,ดอนตาล,Don Tan,7.256,99.552,797
720108,72000,ดอนมะสังข์,Don Masang,7.283,99.597,797
720109,72000,พิหารแดง,Phihan Daeng,7.033,99.449,797
720110,72000,ดอนกำยาน,Don Kamyan,7.625,100.085,797
720111,72000,ดอนโพธิ์ทอง,Don Pho Thong,7.624,100.039,797
720112,72000,บ้านโพธิ์,Ban Pho,7.589,100.05,797
720113,72230,สระแก้ว,Sa Kaeo,7.615,100.003,797
720114,72230,ตลิ่งชัน,Taling Chan,7.585,100.002,797
720115,72210,บางกุ้ง,Bang Kung,7.647,100.068,797
720116,72210,ศาลาขาว,Sala Khao,7.545,100.05,797
720117,72210,สวนแตง,Suan Taeng,7.651,100.141,797
720118,72000,สนามชัย,Sanam Chai,7.572,100.083,797
720119,72000,โพธิ์พระยา,Pho Phraya,7.588,100.124,797
720120,72230,สนามคลี,Sanam Klee,7.556,100.008,797
720201,72120,เขาพระ,Khao Phra,7.697,100.093,798
720202,72120,เดิมบาง,Doem Bang,7.507,100.061,798
720203,72120,นางบวช,Nang Buat,7.652,100.107,798
720204,72120,เขาดิน,Khao Din,7.463,99.877,798
720205,72120,ปากน้ำ,Pak Nam,7.473,99.989,798
720206,72120,ทุ่งคลี,Thung Khli,7.349,99.958,798
720207,72120,โคกช้าง,Khok Chang,7.423,99.921,798
720208,72120,หัวเขา,Hua Khao,7.509,99.99,798
720209,72120,หัวนา,Hua Na,7.433,100.111,798
720210,72120,บ่อกรุ,Bo Kru,7.491,100.095,798
720211,72120,วังศรีราช,Wang Si Rat,7.489,100.194,798
720212,72120,ป่าสะแก,Pa Sakae,7.525,100.145,798
720213,72120,ยางนอน,Yang Non,7.389,100.067,798
720214,72120,หนองกระทุ่ม,Nong Krathum,7.338,100.097,798
720296,0,*องค์พระ,*Aong Pra,7.278,100.007,798
720297,0,*ห้วยขมิ้น,*Huay Khamin,7.26,100.074,798
720298,0,*ด่านช้าง,*Dan Chang,7.756,100.003,798
720299,0,*หนองมะค่าโมง,*Nong Maka Mong,7.824,100.145,798
720301,72180,หนองมะค่าโมง,Nong Makha Mong,7.687,99.948,799
720302,72180,ด่านช้าง,Dan Chang,7.684,100.023,799
720303,72180,ห้วยขมิ้น,Huai Khamin,7.826,100.03,799
720304,72180,องค์พระ,Ong Phra,7.783,100.051,799
720305,72180,วังคัน,Wang Khan,7.718,100.036,799
720306,72180,นิคมกระเสียว,Nikhom Krasiao,7.716,99.975,799
720307,72180,วังยาว,Wang Yao,7.746,100.073,799
720401,72150,โคกคราม,Khok Khram,7.759,100.14,800
720402,72150,บางปลาม้า,Bang Pla Ma,7.765,99.956,800
720403,72150,ตะค่า,Takha,7.654,100.01,800
720404,72150,บางใหญ่,Bang Yai,7.33,100.336,800
720405,72150,กฤษณา,Kritsana,7.279,100.318,800
720406,72150,สาลี,Sali,7.343,100.389,800
720407,72150,ไผ่กองดิน,Phai Kong Din,7.435,100.329,800
720408,72150,องครักษ์,Ongkharak,7.371,100.261,800
720409,72150,จรเข้ใหญ่,Chorakhe Yai,7.288,100.267,800
720410,72150,บ้านแหลม,Ban Laem,7.244,100.321,800
720411,72150,มะขามล้ม,Makham Lom,7.746,99.864,800
720412,72150,วังน้ำเย็น,Wang Nam Yen,7.701,99.833,800
720413,72150,วัดโบสถ์,Wat Bot,7.645,99.878,800
720414,72150,วัดดาว,Wad Daw,7.337,100.171,800
720501,72140,ศรีประจันต์,Si Prachan,7.229,100.229,801
720502,72140,บ้านกร่าง,Ban Krang,7.162,100.008,801
720503,72140,มดแดง,Mot Daeng,7.191,100.13,801
720504,72140,บางงาม,Bang Ngam,7.318,100.23,801
720505,72140,ดอนปรู,Don Pru,7.451,100.157,801
720506,72140,ปลายนา,Plai Na,7.435,100.197,801
720507,72140,วังหว้า,Wang Wa,7.39,100.145,801
720508,72140,วังน้ำซับ,Wang Nam Sap,7.86,99.947,801
720509,72140,วังยาง,Wang Yang,7.831,99.78,801
720601,72170,ดอนเจดีย์,Don Chedi,7.783,99.799,802
720602,72170,หนองสาหร่าย,Nong Sarai,7.818,99.948,802
720603,72170,ไร่รถ,Rai Rot,7.608,99.948,802
720604,72250,สระกระโจม,Sa Krachom,7.559,99.868,802
720605,72250,ทะเลบก,Talae Bok,7.554,99.971,802
720701,72110,สองพี่น้อง,Song Phi Nong,7.495,99.875,803
720702,72110,บางเลน,Bang Len,6.876,101.251,803
720703,72110,บางตาเถร,Bang Ta Then,6.87,101.256,803
720704,72110,บางตะเคียน,Bang Takhian,6.857,101.251,803
720705,72110,บ้านกุ่ม,Ban Kum,6.866,101.289,803
720706,72110,หัวโพธิ์,Hua Pho,6.877,101.305,803
720707,72110,บางพลับ,Bang Phlap,6.845,101.293,803
720708,72110,เนินพระปรางค์,Noen Phra Prang,6.854,101.318,803
720709,72110,บ้านช้าง,Ban Chang,6.873,101.317,803
720710,72110,ต้นตาล,Ton Tan,6.833,101.232,803
720711,72110,ศรีสำราญ,Si Samran,6.864,101.207,803
720712,72190,ทุ่งคอก,Thung Khok,6.853,101.267,803
720713,72110,หนองบ่อ,Nong Bo,6.829,101.267,803
720714,72190,บ่อสุพรรณ,Bo Suphan,6.811,101.268,803
720715,72110,ดอนมะนาว,Don Manao,6.732,101.061,803
720801,72130,ย่านยาว,Yan Yao,6.738,101.119,804
720802,72130,วังลึก,Wang Luek,6.76,101.108,804
720803,72130,สามชุก,Sam Chuk,6.701,101.116,804
720804,72130,หนองผักนาก,Nong Phak Nak,6.665,101.096,804
720805,72130,บ้านสระ,Ban Sa,6.689,101.142,804
720806,72130,หนองสะเดา,Nong Sadao,6.62,101.187,804
720807,72130,กระเสียว,Krasiao,6.641,101.152,804
720896,0,*แจงงาม,*Chang Ngam,6.78,101.053,804
720897,0,*หนองโพธิ์,*Nong Pho,6.744,101.155,804
720898,0,*หนองราชวัตร,*Nong Ratchawat,6.719,101.199,804
720899,0,*หนองหญ้าไซ,*Nong Ya Sai,6.672,101.062,804
720901,72160,อู่ทอง,U Thong,6.815,101.201,805
720902,72220,สระยายโสม,Sa Yai Som,6.744,101.222,805
720903,72160,จรเข้สามพัน,Chorakhe Sam Phan,6.848,101.22,805
720904,72160,บ้านดอน,Ban Don,6.717,101.244,805
720905,72160,ยุ้งทะลาย,Yung Thalai,6.832,101.178,805
720906,72220,ดอนมะเกลือ,Don Makluea,6.826,101.072,805
720907,72160,หนองโอ่ง,Nong Ong,6.789,101.135,805
720908,72160,ดอนคา,Don Kha,6.834,101.13,805
720909,72160,พลับพลาไชย,Phlapphla Chai,6.858,101.158,805
720910,72160,บ้านโข้ง,Ban Khong,6.774,101.194,805
720911,72160,เจดีย์,Chedi,6.782,101.246,805
720912,72220,สระพังลาน,Sa Phang Lan,6.805,101.231,805
720913,72160,กระจัน,Krachan,6.86,101.484,805
721001,72240,หนองหญ้าไซ,Nong Ya Sai,6.838,101.477,806
721002,72240,หนองราชวัตร,Nong Ratchawat,6.812,101.479,806
721003,72240,หนองโพธิ์,Nong Pho,6.786,101.482,806
721004,72240,แจงงาม,Chaeng Ngam,6.762,101.493,806
721005,72240,หนองขาม,Nong Kham,6.771,101.515,806
721006,72240,ทัพหลวง,Thap Luang,6.8,101.52,806
730101,73000,พระปฐมเจดีย์,Phra Pathom Chedi,6.786,101.554,807
730102,73000,บางแขม,Bang Khaem,6.839,101.521,807
730103,73000,พระประโทน,Phra Prathon,6.817,101.563,807
730104,73000,ธรรมศาลา,Thammasala,6.71,101.425,807
730105,73000,ตาก้อง,Ta Kong,6.75,101.419,807
730106,73000,มาบแค,Map Khae,6.693,101.375,807
730107,73000,สนามจันทร์,Sanam Chan,6.759,101.441,807
730108,73000,ดอนยายหอม,Don Yai Hom,6.666,101.417,807
730109,73000,ถนนขาด,Thanon Khat,6.735,101.478,807
730110,73000,บ่อพลับ,Bo Phlap,6.749,101.397,807
730111,73000,นครปฐม,Nakhon Pathom,6.723,101.382,807
730112,73000,วังตะกู,Wang Taku,6.666,101.359,807
730113,73000,หนองปากโลง,Nong Pak Long,6.73,101.352,807
730114,73000,สามควายเผือก,Sam Khwai Phueak,6.749,101.357,807
730115,73000,ทุ่งน้อย,Thung Noi,6.72,101.462,807
730116,73000,หนองดินแดง,Nong Din Daeng,6.721,101.334,807
730117,73000,วังเย็น,Wang Yen,6.604,101.401,807
730118,73000,โพรงมะเดื่อ,Phrong Maduea,6.679,101.467,807
730119,73000,ลำพยา,Lam Phaya,6.605,101.448,807
730120,73000,สระกะเทียม,Sa Kathiam,6.624,101.474,807
730121,73000,สวนป่าน,Suan Pan,null,null,807
730122,73000,ห้วยจรเข้,Huai Chorakhe,6.681,101.589,807
730123,73000,ทัพหลวง,Thap Luang,6.733,101.606,807
730124,73000,หนองงูเหลือม,Nong Ngulueam,6.764,101.591,807
730125,73000,บ้านยาง,Ban Yang,6.704,101.584,807
730201,73140,ทุ่งกระพังโหม,Thung Kraphanghom,6.688,101.543,808
730202,73180,กระตีบ,Kratip,6.646,101.554,808
730203,73140,ทุ่งลูกนก,Thung Luk Nok,6.659,101.627,808
730204,73140,ห้วยขวาง,Huai Khwang,6.649,101.599,808
730205,73140,ทุ่งขวาง,Thung Khwang,6.747,101.553,808
730206,73140,สระสี่มุม,Sa Si Mum,6.718,101.528,808
730207,73140,ทุ่งบัว,Thung Bua,6.604,101.673,808
730208,73140,ดอนข่อย,Don Khoi,6.647,101.669,808
730209,73180,สระพัฒนา,Sa Phatthana,6.627,101.64,808
730210,73140,ห้วยหมอนทอง,Huai Mon Thong,null,null,808
730211,73180,ห้วยม่วง,Huai Muang,6.782,101.353,808
730212,73140,กำแพงแสน,Kamphaeng Saen,6.872,101.43,808
730213,73140,รางพิกุล,Rang Phikun,6.808,101.423,808
730214,73140,หนองกระทุ่ม,Nong Krathum,6.787,101.458,808
730215,73140,วังน้ำเขียว,Wang Nam Khiao,6.802,101.448,808
730301,73120,นครชัยศรี,Nakhon Chai Si,6.844,101.336,809
730302,73120,บางกระเบา,Bang Krabao,6.789,101.389,809
730303,73120,วัดแค,Wat Khae,6.855,101.372,809
730304,73120,ท่าตำหนัก,Tha Tamnak,6.868,101.335,809
730305,73120,บางแก้ว,Bang Kaeo,6.849,101.403,809
730306,73120,ท่ากระชับ,Tha Krachap,6.823,101.376,809
730307,73120,ขุนแก้ว,Khun Kaeo,6.769,101.391,809
730308,73120,ท่าพระยา,Tha Phraya,6.781,101.439,809
730309,73120,พะเนียด,Phaniat,6.82,101.439,809
730310,73120,บางระกำ,Bang Rakam,6.813,101.402,809
730311,73120,โคกพระเจดีย์,Khok Phra Chedi,6.822,101.353,809
730312,73120,ศรีษะทอง,Sisa Thong,6.843,101.45,809
730313,73120,แหลมบัว,Laem Bua,6.942,101.296,809
730314,73120,ศรีมหาโพธิ์,Si Maha Pho,6.769,101.299,809
730315,73120,สัมปทวน,Sampathuan,6.821,101.311,809
730316,73120,วัดสำโรง,Wat Samrong,6.797,101.289,809
730317,73120,ดอนแฝก,Don Faek,6.789,101.323,809
730318,73120,ห้วยพลู,Huai Phlu,6.755,101.324,809
730319,73120,วัดละมุด,Wat Lamut,6.743,101.284,809
730320,73120,บางพระ,Bang Phra,6.735,101.308,809
730321,73120,บางแก้วฟ้า,Bang Kaeo Fa,6.717,101.299,809
730322,73120,ลานตากฟ้า,Lan Tak Fa,6.735,101.262,809
730323,73120,งิ้วราย,Ngio Rai,6.67,101.303,809
730324,73120,ไทยาวาส,Thaiyawat,6.673,101.329,809
730325,0,*ศาลายา,*Salaya,6.603,101.314,809
730326,0,*มหาสวัสดิ์,*Mahasawat,6.57,101.556,809
730327,0,*คลองโยง,*Khlong Yong,6.603,101.554,809
730397,0,*มหาสวัสดิ์,*Mahasawat,6.638,101.509,809
730398,0,*คลองโยง,*Khlong Yong,6.647,101.231,809
730399,0,*ศาลายา,*Salaya,6.677,101.266,809
730401,73150,สามง่าม,Sam Ngam,6.685,101.214,810
730402,73150,ห้วยพระ,Huai Phra,6.547,101.28,810
730403,73150,ลำเหย,Lam Hoei,6.487,101.305,810
730404,73150,ดอนพุทรา,Don Phutsa,6.597,101.283,810
730405,73150,บ้านหลวง,Ban Luang,6.551,101.166,810
730406,73150,ดอนรวก,Don Ruak,6.523,101.181,810
730407,73150,ห้วยด้วน,Huai Duan,6.538,101.235,810
730408,73150,ลำลูกบัว,Lam Luk Bua,6.583,101.205,810
730501,73130,บางเลน,Bang Len,6.525,101.225,811
730502,73130,บางปลา,Bang Pla,6.584,101.162,811
730503,73190,บางหลวง,Bang Luang,6.511,101.201,811
730504,73130,บางภาษี,Bang Phasi,6.563,101.229,811
730505,73130,บางระกำ,Bang Rakam,6.48,101.258,811
730506,73130,บางไทรป่า,Bang Sai Pa,6.552,101.324,811
730507,73190,หินมูล,Hin Mun,6.62,101.253,811
730508,73130,ไทรงาม,Sai Ngam,5.803,101.009,811
730509,73130,ดอนตูม,Don Tum,5.771,101.203,811
730510,73130,นิลเพชร,Ninlaphet,5.853,101.099,811
730511,73130,บัวปากท่า,Bua Pak Tha,5.963,101.398,811
730512,73130,คลองนกกระทุง,Khlong Nok Krathung,5.686,101.141,811
730513,73130,นราภิรมย์,Naraphirom,6.25,101.233,811
730514,73130,ลำพญา,Lam Phaya,6.212,101.291,811
730515,73130,ไผ่หูช้าง,Phai Hu Chang,6.355,101.327,811
730601,73110,ท่าข้าม,Tha Kham,6.238,101.147,812
730602,73210,ทรงคนอง,Song Khanong,6.271,101.352,812
730603,73110,หอมเกร็ด,Hom Kret,6.142,101.309,812
730604,73210,บางกระทึก,Bang Krathuek,6.167,101.187,812
730605,73210,บางเตย,Bang Toei,6.105,101.204,812
730606,73110,สามพราน,Sam Phran,6.102,101.384,812
730607,73110,บางช้าง,Bang Chang,6.153,101.116,812
730608,73210,ไร่ขิง,Rai Khing,6.504,101.125,812
730609,73110,ท่าตลาด,Tha Talat,6.466,101.186,812
730610,73220,กระทุ่มล้ม,Krathum Lom,6.344,101.139,812
730611,73110,คลองใหม่,Khlong Mai,6.457,101.133,812
730612,73110,ตลาดจินดา,Talat Chinda,6.563,101.115,812
730613,73110,คลองจินดา,Khlong Chinda,6.527,101.153,812
730614,73110,ยายชา,Yai Cha,6.502,101.063,812
730615,73110,บ้านใหม่,Ban Mai,6.476,101.413,812
730616,73160,อ้อมใหญ่,Om Yai,6.464,101.374,812
730701,73170,ศาลายา,Sala Ya,6.378,101.383,813
730702,73170,คลองโยง,Khlong Yong,6.5,101.389,813
730703,73170,มหาสวัสดิ์,Maha Sawat,6.452,101.345,813
740101,74000,มหาชัย,Maha Chai,6.535,101.576,814
740102,74000,ท่าฉลอม,Tha Chalom,6.498,101.536,814
740103,74000,โกรกกราก,Krok Krak,6.565,101.458,814
740104,74000,บ้านบ่อ,Ban Bo,6.508,101.347,814
740105,74000,บางโทรัด,Bang Tho Rat,6.448,101.445,814
740106,74000,กาหลง,Ka Long,6.473,101.349,814
740107,74000,นาโคก,Na Khok,6.411,101.336,814
740108,74000,ท่าจีน,Tha Chin,6.426,101.407,814
740109,74000,นาดี,Na Di,6.544,101.375,814
740110,74000,ท่าทราย,Tha Sai,6.52,101.451,814
740111,74000,คอกกระบือ,Khok Krabue,6.479,101.485,814
740112,74000,บางน้ำจืด,Bang Nam Chuet,6.449,101,814
740113,74000,พันท้ายนรสิงห์,Phan Thai Norasing,6.33,101.023,814
740114,74000,โคกขาม,Khok Kham,null,null,814
740115,74000,บ้านเกาะ,Ban Ko,null,null,814
740116,74000,บางกระเจ้า,Bang Krachao,null,null,814
740117,74000,บางหญ้าแพรก,Bang Ya Phraek,null,null,814
740118,74000,ชัยมงคล,Chai Mongkon,6.424,101.82,814
740201,74110,ตลาดกระทุ่มแบน,Talat Krathum Baen,6.379,101.819,815
740202,74130,อ้อมน้อย,Om Noi,6.354,101.76,815
740203,74110,ท่าไม้,Tha Mai,6.33,101.804,815
740204,74110,สวนหลวง,Suan Luang,6.342,101.874,815
740205,74110,บางยาง,Bang Yang,6.404,101.862,815
740206,74110,คลองมะเดื่อ,Khlong Maduea,6.482,101.763,815
740207,74110,หนองนกไข่,Nong Nok Khai,6.257,102.051,815
740208,74110,ดอนไก่ดี,Don Kai Di,6.3,101.958,815
740209,74110,แคราย,Khae Rai,6.202,102.014,815
740210,74110,ท่าเสา,Tha Sao,6.282,102.008,815
740301,74120,บ้านแพ้ว,Ban Phaeo,6.234,101.967,816
740302,74120,หลักสาม,Lak Sam,6.22,102.059,816
740303,74120,ยกกระบัตร,Yokkrabat,6.142,102.07,816
740304,74120,โรงเข้,Rong Khe,6.175,102.052,816
740305,74120,หนองสองห้อง,Nong Song Hong,6.514,101.636,816
740306,74120,หนองบัว,Nong Bua,6.486,101.667,816
740307,74120,หลักสอง,Lak Song,6.545,101.625,816
740308,74120,เจ็ดริ้ว,Chet Rio,6.608,101.609,816
740309,74120,คลองตัน,Khlong Tan,6.571,101.613,816
740310,74120,อำแพง,Amphaeng,6.539,101.693,816
740311,74120,สวนส้ม,Suan Som,6.382,101.703,816
740312,74120,เกษตรพัฒนา,Kaset Phatthana,6.396,101.745,816
750101,75000,แม่กลอง,Mae Klong,6.382,101.66,817
750102,75000,บางขันแตก,Bang Khan Taek,6.422,101.663,817
750103,75000,ลาดใหญ่,Lat Yai,6.43,101.725,817
750104,75000,บ้านปรก,Ban Prok,6.457,101.663,817
750105,75000,บางแก้ว,Bang Kaeo,6.311,101.724,817
750106,75000,ท้ายหาด,Thai Hat,6.283,101.775,817
750107,75000,แหลมใหญ่,Laem Yai,6.172,101.753,817
750108,75000,คลองเขิน,Khlong Khoen,null,null,817
750109,75000,คลองโคน,Khlong Khon,6.277,101.691,817
750110,75000,นางตะเคียน,Nang Takhian,6.291,101.641,817
750111,75000,บางจะเกร็ง,Bang Chakreng,6.337,101.66,817
750201,75120,กระดังงา,Kradangnga,6.369,101.508,818
750202,75120,บางสะแก,Bang Sakae,6.434,101.507,818
750203,75120,บางยี่รงค์,Bang Yi Rong,6.398,101.445,818
750204,75120,โรงหีบ,Rong Hip,6.423,101.587,818
750205,75120,บางคนที,Bang Khonthi,6.336,101.445,818
750206,75120,ดอนมะโนรา,Don Manora,6.343,101.59,818
750207,75120,บางพรม,Bang Phrom,6.394,101.554,818
750208,75120,บางกุ้ง,Bang Kung,6.282,101.449,818
750209,75120,จอมปลวก,Chom Pluak,6.458,101.611,818
750210,75120,บางนกแขวก,Bang Nok Khwaek,6.23,101.522,818
750211,75120,ยายแพง,Yai Phaeng,6.282,101.515,818
750212,75120,บางกระบือ,Bang Krabue,6.152,101.492,818
750213,75120,บ้านปราโมทย์,Ban Pramot,6.27,101.57,818
750301,75110,อัมพวา,Amphawa,6.213,101.414,819
750302,75110,สวนหลวง,Suan Luang,6.152,101.574,819
750303,75110,ท่าคา,Tha Kha,5.936,101.835,819
750304,75110,วัดประดู่,Wat Pradu,5.974,101.911,819
750305,75110,เหมืองใหม่,Mueang Mai,5.906,101.912,819
750306,75110,บางช้าง,Bang Chang,5.831,101.834,819
750307,75110,แควอ้อม,Khwae Om,5.892,101.82,819
750308,75110,ปลายโพงพาง,Plai Phongphang,5.973,101.842,819
750309,75110,บางแค,Bang Khae,5.876,101.764,819
750310,75110,แพรกหนามแดง,Phraek Nam Daeng,5.951,101.697,819
750311,75110,ยี่สาร,Yi San,5.984,101.775,819
750312,75110,บางนางลี่,Bang Nang Lee,5.796,101.7,819
